,Tenure,Bandwidth_GB_Year,MonthlyCharge,Churn_Yes,Multiple_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,InternetService_DSL,Contract_Month-to-month
5801,0.9067705646154878,0.7723490704320274,-1.5756968836014962,0,0,0,0,0,1,0,0,1
5802,1.0218628372496859,1.0414756306875392,0.054742243984985645,0,0,1,1,0,1,0,0,0
5803,1.2280338346441682,1.0377132440707733,0.46258141066958264,0,1,1,1,1,0,0,0,1
5804,1.3318034789270194,1.201392590787074,-0.5278182677509756,0,0,0,0,0,0,1,0,0
5805,0.9223050942310367,0.8309576530995681,0.7527729620870123,0,1,1,0,1,1,0,0,0
5806,1.2515530882779535,1.0840629320318949,-0.5278182677509756,0,0,0,0,0,0,1,0,0
5807,0.6315969233169011,0.557602074922829,-1.5756642806874692,0,0,0,0,1,0,0,1,0
5808,0.9614609887618055,1.0293677039365514,-0.23686054785390712,0,1,0,0,1,1,0,1,0
5809,1.3533160567856541,1.2272687078497149,-0.23508834659857128,0,1,1,1,1,0,0,0,0
5810,0.9484818885116345,0.848746707387479,0.22873700980945702,0,0,1,0,1,0,1,0,1
5811,0.3922601817125352,0.3618490766675412,0.5205284327937926,0,1,0,1,1,1,0,0,0
5812,0.6223392119901162,0.4966481070233535,-0.06257468458276387,0,0,1,0,0,0,1,0,1
5813,0.8456728466541288,0.9397949041033267,0.22865084496524204,0,1,1,0,0,0,1,1,1
5814,1.0140282546341508,1.1347078007156983,-0.1783336596159276,0,0,1,1,1,1,0,1,1
5815,0.5082464953441812,0.36122098127397495,-1.2833814852131522,0,0,1,1,0,0,0,0,1
5816,0.7452815730270299,0.7213930725678558,1.8630046510145617,1,1,0,0,1,1,1,0,1
5817,0.8794769754679428,0.629986354815904,-1.1099083660131157,0,0,0,0,1,0,0,0,0
5818,1.2622331719361266,1.2718454223724853,1.863326022595687,0,1,0,1,0,1,1,0,1
5819,1.0484064757635851,1.123778627850756,-1.5753429091063438,0,0,0,1,0,0,0,1,1
5820,1.2169207235147272,1.1291538024267034,-0.8187154393791365,0,1,0,0,0,1,0,0,0
5821,1.051330262121989,0.9900890501733282,0.05512416383501806,0,0,0,1,1,0,1,0,1
5822,0.9649342850902993,0.8154604155957649,-0.295140585457109,0,0,0,0,1,0,1,0,1
5823,1.2688492265932112,1.1189788080678535,-0.5864499510697564,0,0,0,0,0,0,1,0,1
5824,0.9554776458596828,1.004073509987788,-0.9935206204951417,0,0,0,1,0,1,0,1,1
5825,0.8914981206222871,1.0553268368314626,-0.761276091201922,0,0,1,0,0,1,0,1,0
5826,1.0435463569572403,0.9559941542922574,-0.5278182677509756,0,0,0,0,0,0,1,0,0
5827,0.37320167831770673,0.31990018151147537,-0.4691330225020069,0,0,0,1,0,1,0,0,1
5828,1.3910934490170588,1.499018551472761,1.456967959719754,0,1,0,1,1,1,1,0,0
5829,1.0408910854500153,1.1322399306926128,-0.7605751285503369,0,0,0,1,0,0,1,1,0
5830,1.2354240440904978,1.3814933505160678,-0.4106317508393353,0,0,0,1,1,0,1,1,1
5831,1.0874697137612006,1.015602773759895,0.3500431377863924,0,0,0,1,0,1,1,0,0
5832,1.4013650875494943,1.4634667308243332,-0.993841992076267,0,0,0,0,1,1,0,1,1
5833,1.2898610809828863,1.369894129299133,-1.343098379813124,0,0,1,0,0,0,0,1,1
5834,1.1670529773715617,1.1487358279967645,-0.17714132447436137,0,1,0,1,1,1,0,0,0
5835,1.1195001317975064,1.0153388231810656,-0.7605099227222823,0,0,1,0,1,1,0,0,1
5836,1.3405392881486957,1.584200865634638,1.6888818023135546,0,1,0,1,1,1,1,1,0
5837,0.8665875062314753,0.9119798661411689,1.6892124890129738,1,1,1,0,1,1,1,0,1
5838,0.6026075305176833,0.7663388308027719,0.11324351564765722,0,0,1,1,1,0,1,1,1
5839,1.0458533155377947,0.9549279569788409,0.28736869312823776,0,0,1,0,1,0,1,0,0
5840,1.0325780925714638,0.9930871598282215,-0.7600511531463281,0,1,0,0,1,0,0,1,1
5841,0.9896637465040476,0.880643944162131,-1.3420108397523594,0,0,1,1,0,0,0,0,0
5842,1.0334471730334498,0.9490791393370028,0.9857184540318163,0,1,1,0,1,0,1,0,1
5843,0.8567038905684907,0.6091943491790699,-1.1095869944319905,0,0,0,1,0,0,0,0,0
5844,1.3398521170436357,1.1241891888603905,-2.098888653283704,0,0,0,0,0,0,0,0,1
5845,0.9337385322322364,0.9532366987967268,-0.7601559482271301,0,0,1,1,1,0,0,1,1
5846,1.3073792167877805,1.201512116561817,-0.5270847021853636,0,1,0,1,0,1,0,0,1
5847,0.503139796702669,0.5783761992409006,1.9215315392525412,1,0,1,1,1,1,1,0,1
5848,1.394215028709501,1.5593008688679946,0.3489579265052009,0,0,0,0,0,1,1,1,1
5849,1.0795330198642312,1.0872952025761524,1.1646548901109832,1,0,0,0,1,1,1,0,1
5850,0.7270531965312699,0.8419088575028528,0.6988989754366297,0,0,0,0,1,1,1,1,0
5851,1.1021930259742432,0.999331231313003,-0.29552017652756857,0,0,1,0,0,1,0,0,1
5852,0.23598945479530514,0.2012678860285088,0.2881045874734232,0,1,1,1,1,1,0,0,0
5853,0.984150115496523,1.0184040150101268,-0.5275644307774783,0,0,1,0,1,0,1,0,0
5854,0.7457970459033081,0.6785006488555926,-0.5270847021853636,0,1,0,1,0,1,0,0,1
5855,1.0540607934255306,0.9209481007546908,-1.2843875179888486,0,0,0,0,1,1,0,0,0
5856,1.2392706138811236,1.0782196539653146,-1.3423322113334848,0,0,1,0,1,0,0,0,1
5857,1.2713838555123709,1.2701085259614324,-1.0514676426193512,0,0,1,1,0,0,0,1,1
5858,1.315055716012058,1.191179871485973,0.46258141066958264,0,1,1,1,1,0,0,0,0
5859,0.501493535931988,0.4235432553807494,-0.004208482135347705,0,0,1,0,1,1,0,0,0
5860,0.5264884866774658,0.39080714660702476,0.46146126769479134,0,1,1,0,0,1,0,0,0
5861,0.3957833991119524,0.7402796263159991,1.9800793865066804,1,1,1,1,0,1,1,1,0
5862,0.8711931032140967,0.7144178224541291,-0.061293855817409905,0,1,0,1,1,0,0,0,1
5863,1.3419193032077847,1.251784241618898,-0.004208482135347705,0,0,1,0,1,1,0,0,0
5864,0.13333773994919454,0.165652303747678,0.5205284327937926,0,1,0,1,1,1,0,0,0
5865,1.2359119091017954,1.3280721080351097,-0.4699643968097011,0,0,1,0,1,1,0,1,0
5866,0.7876074555614393,0.6676385252156716,0.1712720450569352,0,1,1,1,0,0,0,0,1
5867,1.177969051546827,1.3843235435406642,0.8728331929921934,1,0,1,0,0,1,1,1,1
5868,1.1190376055116018,1.2361200430100467,-0.4699643968097011,0,0,1,0,1,1,0,1,1
5869,1.1644408195164981,1.0163289212372175,-0.004208482135347705,0,0,1,0,1,1,0,0,1
5870,0.18969673807213613,0.12082012716994871,-1.0502753074777846,0,1,0,1,0,0,0,0,0
5871,1.0238369886907503,0.9244847852602055,-0.4691330225020069,0,0,0,1,0,1,0,0,0
5872,1.410943125748038,1.495161771042756,-0.993155002102122,0,0,1,0,1,0,0,1,0
5873,1.3798339783842288,1.2178967185134488,0.46258141066958264,0,1,1,1,1,0,0,0,0
5874,1.137604840185752,1.3885986930127738,1.9211263316067744,1,1,1,0,1,1,1,1,1
5875,0.6145836710702102,0.7118313629612137,-0.9928359593005701,0,0,1,1,0,0,0,1,0
5876,1.0012703954937545,0.9566316351586829,1.3359808745443706,0,1,1,1,1,0,1,0,1
5877,0.9982547089820594,0.9698206284407055,-1.343098379813124,0,0,1,0,0,0,0,1,1
5878,1.1385030412724428,1.0081133192656646,0.46146126769479134,0,1,1,0,0,1,0,0,1
5879,1.2263909775828685,1.1943233358430878,1.044403699280785,0,1,1,1,1,1,0,0,1
5880,1.4098202798421913,1.2509144322017565,-0.8187107818199896,0,0,1,0,0,0,0,0,1
5881,0.09511710911837813,0.19687301308677674,-0.5281699134665545,0,1,0,0,0,1,0,1,0
5882,0.45488124871692265,0.3669457371419,1.1060232067922025,1,0,0,0,1,1,1,0,1
5883,1.1732776054498149,1.1826677001957953,0.7530943336681376,0,1,1,1,0,1,0,0,0
5884,0.857067331092411,0.6450651665318502,-0.29440003355277666,0,0,1,1,1,0,0,0,1
5885,0.3922246318589988,0.4262686444923159,-0.003915055909102388,0,1,0,0,1,0,1,1,1
5886,1.3380564712501153,1.4084398590439005,-1.284033543493696,0,0,0,1,1,0,0,1,1
5887,0.925366919914343,0.9713504444998129,-0.7597297815652034,0,1,0,1,0,0,0,1,1
5888,1.0749247755520912,0.9126494257474883,-0.6442362874034037,0,1,0,0,0,0,0,0,1
5889,1.1176787690886623,1.0356622480222688,0.2874222550584258,0,0,1,1,1,1,0,0,0
5890,0.4547825411448695,0.560098647771172,-0.9935206204951417,0,0,0,1,0,1,0,1,0
5891,0.2366754913305717,0.30113586497825723,-0.003915055909102388,1,1,0,0,1,0,1,1,1
5892,0.8132706679154152,0.6541183875196547,-0.12036102091641107,0,1,1,0,0,0,0,0,0
5893,1.299813149023425,1.2315084374469485,-0.4691330225020069,0,0,0,1,0,1,0,0,0
5894,1.2259666484800191,1.1359924490399975,0.22921673840157164,0,1,0,1,0,1,0,0,1
5895,1.210081158608281,0.9980859370831991,-1.0512766826943347,0,0,0,0,1,0,0,0,1
5896,0.8227673952787432,0.7681043298187614,-0.7602444418509184,0,0,1,0,0,0,1,0,1
5897,1.0435229091815035,1.1662003240389678,0.05477251811943916,0,1,0,1,1,1,0,1,1
5898,1.0108227167769743,1.2810071439845074,1.6298146372145534,1,1,1,0,0,1,1,1,1
5899,0.6142236342556712,0.8035037725628629,-0.9928359593005701,0,0,1,1,0,0,0,1,1
5900,1.410734364905995,1.375961325189155,0.05442320118343372,0,0,1,0,1,1,0,0,1
5901,1.369375514025762,1.430628849459058,-0.41133271349091965,0,0,1,0,1,1,0,1,1
5902,0.21168772619378723,0.479143482581712,0.6992203470177552,0,0,0,1,0,1,1,1,0
5903,0.7998691295120509,0.5806724765157175,-1.5159473860874968,0,0,0,1,1,0,0,0,0
5904,1.2648218820154535,1.1042047965503823,-1.0509553111132093,0,0,0,1,0,0,0,0,1
5905,0.5215232310702367,0.5974008543027615,-0.2944838696174182,0,1,1,1,0,0,0,1,1
5906,1.2992469986963608,1.3279485858034707,0.28736869312823776,0,0,1,0,1,0,1,0,1
5907,1.171000145683897,1.0715133242600168,-1.8669750435678607,0,0,0,0,0,0,0,1,1
5908,0.8428205381927286,0.6529299969235082,-0.29552017652756857,0,0,1,0,0,1,0,0,0
5909,0.8914591670593696,0.9373874394759695,-0.9352103087574857,0,0,0,0,1,1,0,1,1
5910,1.3352801789648943,1.375855841242351,-0.9928359593005701,0,0,1,1,0,0,0,1,1
5911,1.2020529427479516,1.1235180984916395,-0.8180307781845649,0,1,1,0,0,0,0,0,1
5912,0.21202847532183317,0.5721648316145425,2.212757068800547,1,1,1,1,1,1,1,1,1
5913,1.3836820609345801,1.3043057257390407,-1.8669750435678607,0,0,0,0,0,0,0,1,1
5914,0.6545401936854107,0.5269511835472802,-0.8182776288193426,0,0,0,1,1,0,0,0,0
5915,1.1966784856351231,1.3656955559316577,0.8728331929921934,0,0,1,0,0,1,1,1,0
5916,0.37628959910626847,0.6147218462864728,0.8702249598700171,0,1,1,1,1,0,1,1,0
5917,0.27964467493801737,0.421909687035539,2.387203617862253,1,1,1,1,0,1,1,0,1
5918,1.337859056106009,1.1023029356610348,-1.633643905725706,0,0,1,0,0,0,0,0,0
5919,1.1551641986931511,1.341479851158469,1.2227765707031957,0,0,1,0,1,1,1,1,1
5920,1.0053582504605105,1.0721698016822885,0.5202839109385883,0,1,1,1,0,0,1,1,1
5921,1.0003790018258256,1.3187218363050404,1.9800793865066804,1,1,1,1,0,1,1,1,1
5922,1.1720193675485846,1.1302814146610878,0.5204725420840317,0,1,0,0,1,0,1,0,1
5923,1.0329483405141462,0.9195698333797225,-1.5756968836014962,0,0,0,0,0,1,0,0,1
5924,0.6946608507307688,0.7745382899806679,-0.7605751285503369,0,0,0,1,0,0,1,1,0
5925,0.9650938812412818,0.9735887642259113,1.3385891076665468,0,0,1,0,0,1,1,0,0
5926,0.7290859674116764,0.6501917869329312,0.28736869312823776,0,0,1,0,1,0,1,0,0
5927,1.154902113070803,0.9702860534403033,-0.8182776288193426,0,0,0,1,1,0,0,0,0
5928,0.7156492573447067,0.9442514088812406,1.6298146372145534,0,1,1,0,0,1,1,1,1
5929,0.9955680477105417,0.9413392704140089,-1.8669750435678607,0,0,0,0,0,0,0,1,1
5930,0.897583196615913,0.7264475201516322,-1.05059667905891,0,1,0,0,1,0,0,0,1
5931,0.8437361360162567,0.8863799187568168,-1.05220586574411,0,0,0,0,0,0,1,1,1
5932,1.3479484070915873,1.3388555683334897,-0.993574182425329,0,0,0,0,0,0,1,1,0
5933,0.6859715588706351,0.6097701281923767,0.5200929510135721,0,1,1,0,0,1,0,0,0
5934,0.896756851616157,0.7108559570210176,0.461840858765251,0,1,0,0,1,0,1,0,0
5935,0.7659443581101717,0.866143553797991,0.6402672921178489,0,0,0,0,1,1,1,1,0
5936,1.3855609085129723,1.3743184455066646,0.46146126769479134,0,1,1,0,0,1,0,0,1
5937,0.8980687924876231,0.7714163606365625,-0.29397386689085003,0,1,0,1,0,0,0,0,1
5938,1.2815662412210342,1.4444528240486414,-0.7026444078831412,0,0,1,0,0,1,0,1,0
5939,0.3867885297873778,0.2871261327107934,-0.061729337597630315,0,1,1,0,0,0,0,0,1
5940,0.8197551124764292,0.7007015105736629,-0.5277647058207883,0,0,0,1,0,1,0,0,1
5941,0.45670412418549183,0.40608751603185944,-1.5167112257875628,0,0,0,1,0,0,0,1,1
5942,1.2550456722929406,1.0267076863892963,-1.3425883770865557,0,0,0,0,0,0,0,0,0
5943,1.329442060996367,1.5348009488756158,0.9314648763109749,0,0,1,0,0,1,1,1,0
5944,1.3146669367627446,1.3394539953087552,0.11704408391140037,0,0,0,0,0,1,1,0,0
5945,0.9129063180598996,0.6488758323431731,-1.3423322113334848,0,0,1,0,1,0,0,0,1
5946,0.8856550861846537,0.9775565333983229,1.3983362764009732,0,1,0,1,1,1,1,0,1
5947,0.681580773768957,0.4661998780683554,-2.157520103724528,0,0,0,0,0,0,0,0,1
5948,1.3403335528261018,1.2399919397762693,-0.527243059196353,0,0,1,1,0,0,1,0,1
5949,0.9777583274686625,1.1524778767528443,0.9905297126304026,0,0,0,1,1,1,1,1,0
5950,1.1971016801681789,1.1879186308622696,-1.109992202077757,0,1,0,0,0,0,0,1,1
5951,0.7836383522330921,0.6512456589774162,-0.5274037449869157,0,1,0,0,1,1,0,0,0
5952,0.8360482910940423,0.6946034033503128,-1.3423322113334848,0,0,1,0,1,0,0,0,0
5953,0.8322985379258137,0.8349534510126146,-1.343098379813124,0,0,1,0,0,0,0,1,1
5954,0.46512414481458375,0.5096658425400974,-0.23686054785390712,0,1,0,0,1,1,0,1,0
5955,0.7600128272286287,0.6571015387196572,-1.5756968836014962,0,0,0,0,0,1,0,0,1
5956,1.2025926197798293,1.2208026730665578,-0.5270497704917633,0,1,0,1,1,0,0,1,0
5957,1.3522442665205245,1.1725211995266478,-0.8187154393791365,0,1,0,0,0,1,0,0,0
5958,0.1897738888181088,0.2318542661785718,-0.5275644307774783,0,0,1,0,1,0,1,0,0
5959,0.7922531406767719,0.5305830416625018,-0.3529269217907562,0,1,0,0,1,0,0,0,0
5960,0.8168767089097737,0.6427718070870075,-0.877342465138771,0,0,1,0,0,0,0,0,1
5961,1.0306338181349672,1.3333144385167168,0.9314648763109749,1,0,1,0,0,1,1,1,1
5962,1.3351697475049726,1.546397349279508,-0.23659273820296906,0,1,0,0,0,0,1,1,1
5963,1.3548757120620816,1.162175179419426,-1.3425883770865557,0,0,0,0,0,0,0,0,1
5964,0.6873655669571798,0.6019581857571448,0.5203677470032299,0,0,1,1,1,0,1,0,0
5965,1.2165516101418385,1.3825852490790196,2.4458353011810336,0,1,1,1,0,1,1,0,0
5966,0.8317815522898105,0.8646909970806815,0.22865084496524204,0,1,1,0,0,0,1,1,0
5967,0.48039696699771584,0.40848064091607705,-0.003943001263983115,0,0,1,0,0,0,1,0,1
5968,0.9872123193697604,1.0017630407833638,-0.29552017652756857,0,0,1,0,0,1,0,0,1
5969,1.280166938475452,1.076278640794994,-0.877342465138771,0,0,1,0,0,0,0,0,1
5970,1.3174001153958048,1.4704600782567825,-0.9348889371763602,0,0,0,1,0,1,0,1,0
5971,1.1757872738335131,1.087740224732025,-1.4005377279903388,0,1,0,0,0,0,0,0,1
5972,0.5703490639528406,0.6270457080149049,-1.2851513576889144,0,0,0,0,0,1,0,1,1
5973,1.0931402935901893,1.0468883343413666,-0.5274037449869157,0,1,0,0,1,1,0,0,0
5974,1.0205138337649586,1.0488867380605096,1.2773491912255899,0,1,1,1,1,0,1,0,1
5975,0.3996556858179025,0.6090026290785514,1.1641448873844142,1,0,1,0,1,1,1,1,1
5976,1.3179904698784677,1.496010514056972,0.6402672921178489,0,0,0,0,1,1,1,1,1
5977,1.0867885936950403,1.1782582678499474,-0.003943001263983115,0,0,1,0,0,0,1,0,0
5978,0.9242992897384569,0.7568877593962277,-0.877342465138771,0,0,1,0,0,0,0,0,0
5979,1.163583462942381,1.1901414713539116,0.5789994303220106,0,0,1,1,1,0,1,0,1
5980,1.239005880929257,1.0854682543171676,0.22958235679459124,0,1,1,0,1,0,0,0,0
5981,0.8845719502215867,0.9510170616943294,1.3392714400815449,0,1,1,0,0,1,1,0,0
5982,1.0840232689178249,0.9840568883785912,-0.5277647058207883,0,0,0,1,0,1,0,0,1
5983,1.2509960145092394,1.2667378296458893,1.3976562727655486,0,0,0,1,1,1,1,0,0
5984,1.1697759448764784,1.1716391009931102,0.6999865154973941,0,0,0,1,1,1,1,0,0
5985,0.49102561682524004,0.5883232006075625,1.1653348937464076,0,1,0,0,1,1,1,0,1
5986,0.6116561028124936,0.6959114075855932,2.387203617862253,1,1,1,1,0,1,1,0,1
5987,0.8560666405343541,0.7080253704371715,-1.3427513916566918,0,0,0,0,0,0,1,0,1
5988,1.4044896927613861,1.3393329456359855,-0.0038871105542223226,0,0,1,1,0,1,0,0,1
5989,1.1221970041971674,0.9725149401003306,-1.5745767406267046,0,0,0,1,1,0,0,0,0
5990,0.5457220920104576,0.532964661803062,-1.517032597368688,0,0,0,0,1,0,0,1,1
5991,0.5074488927791994,0.47369242154507135,-1.109992202077757,0,1,0,0,0,0,0,1,1
5992,0.05774551468319219,0.22707516545967552,1.6309021772753176,1,1,1,1,0,1,1,0,1
5993,1.2353071834017453,1.2809124691882687,-1.5753429091063438,0,0,0,1,0,0,0,1,1
5994,1.0493931732941861,0.99230878383503,0.46146126769479134,0,1,1,0,0,1,0,0,0
5995,1.053739331983978,1.0773058583528297,-0.7022648168126816,0,0,0,0,1,0,1,1,1
5996,1.2383780856434015,1.3979745360263012,1.688851528179101,0,0,1,1,0,1,1,0,1
5997,0.9037544999138614,0.8777104679191418,-1.109992202077757,0,1,0,0,0,0,0,1,1
5998,0.9234895850956754,1.246227266008414,1.6888818023135546,1,1,0,1,1,1,1,1,1
5999,1.4129501797131205,1.3165769242059209,0.22873700980945702,0,0,1,0,1,0,1,0,1
6000,0.3619875904766253,0.21853094654824234,-0.23618753055720282,0,0,0,1,0,0,1,0,0
6001,1.3650936476242808,1.5470710494952393,1.6298146372145534,0,1,1,0,0,1,1,1,0
6002,1.1120017600308427,1.068509116267256,-0.0038871105542223226,0,0,1,1,0,1,0,0,0
6003,0.9431410903026858,0.9787036245274486,-1.808343593127037,0,0,0,0,0,0,0,1,0
6004,1.362999988164945,1.431434713277729,-0.0035936843279776674,0,1,0,1,0,0,1,1,1
6005,0.8155053922191032,0.6629288131111998,-1.3425883770865557,0,0,0,0,0,0,0,0,1
6006,1.3152077483644158,1.1971653127638333,-0.0037823154734204236,0,1,0,0,0,1,0,0,0
6007,1.137722457254367,1.009555905205137,-2.098888653283704,0,0,0,0,0,0,0,0,0
6008,1.0769836415377532,0.8586317867824191,-0.3529269217907562,0,1,0,0,1,0,0,0,1
6009,1.1454390446113556,1.3063069626271568,1.1059393707275609,1,1,0,0,0,1,1,1,1
6010,0.7450599537273243,0.7094645200552384,1.9216363343333425,0,1,0,0,1,1,1,0,1
6011,1.0471002077410876,1.1909257832273732,-0.23659273820296906,0,1,0,0,0,0,1,1,1
6012,1.08867273593247,1.1359797924490929,-1.0513628475385493,0,1,0,0,0,0,0,1,1
6013,0.9834345801466198,0.8338367783525005,0.5205284327937926,0,1,0,1,1,1,0,0,1
6014,0.5560504590325787,0.6418130647200344,2.154637716987908,1,1,0,1,1,1,1,0,1
6015,1.2921404316984597,1.3060323822875601,0.11704408391140037,0,0,0,0,0,1,1,0,0
6016,0.5930272231795518,0.38956934876568,0.1709506734758098,0,1,1,0,1,0,0,0,1
6017,1.0974017377353837,1.1894257440441744,2.445513929599908,0,1,1,0,1,1,1,0,0
6018,0.6634983785866548,0.5578299859997773,-1.8669750435678607,0,0,0,0,0,0,0,1,0
6019,1.2656474706353467,1.3083617025224341,-0.993155002102122,0,0,1,0,1,0,0,1,0
6020,1.2731462205919417,1.334599373773167,0.5200929510135721,0,1,1,0,0,1,0,0,0
6021,1.219945108394841,1.3564726880257374,-0.11970197629714684,0,0,1,1,1,1,0,1,0
6022,0.7497226573895628,0.624062810340279,-1.2833814852131522,0,0,1,1,0,0,0,0,0
6023,1.0746233581768942,0.9559143175949991,-1.3419060446715578,0,1,0,0,0,0,0,0,1
6024,0.7818657760253778,0.656227032218629,0.22958235679459124,0,1,1,0,1,0,0,0,1
6025,1.094983213125114,1.2958015418711306,1.1644662589655397,1,0,1,1,0,1,1,1,1
6026,1.3666427135826331,1.3233753714875862,1.1067055392071998,0,1,0,0,1,1,1,0,0
6027,0.46453265576212693,0.25609455238794127,-0.5856069328641963,0,1,0,0,0,0,0,0,1
6028,1.0386673286543335,0.8940059442599602,-0.8180307781845649,0,1,1,0,0,0,0,0,0
6029,1.109441036006427,0.864052111299259,-1.1089069907965659,0,1,0,1,0,0,0,0,1
6030,1.3047485276260862,1.193698285499812,-0.5277647058207883,0,0,0,1,0,1,0,0,1
6031,0.9040207456254533,1.0882579921966227,-0.4106317508393353,0,0,0,1,1,0,1,1,1
6032,1.3011787928651266,1.478765872567767,-0.1783336596159276,0,0,1,1,1,1,0,1,1
6033,1.3047481494361548,1.5449522317472786,0.3489579265052009,0,0,0,0,0,1,1,1,1
6034,0.9016067592943584,0.8829392965727104,0.22973838502600702,1,1,1,1,0,0,1,0,1
6035,0.2847494826298734,0.2181241952836733,-0.3529269217907562,0,1,0,0,1,0,0,0,0
6036,0.7776504710517944,0.8216654341046404,-0.5281699134665545,0,1,0,0,0,1,0,1,0
6037,0.07238259959191225,-0.11289755727539047,-0.8187107818199896,0,0,1,0,0,0,0,0,1
6038,0.5880884408675094,0.540340122775774,-0.5857117279449975,0,0,1,1,0,0,0,0,0
6039,0.28663400305723435,0.0935363214326374,-1.1099083660131157,0,0,0,0,1,0,0,0,0
6040,0.9919843199221265,1.0967332187986443,0.28771801006424386,0,1,0,1,1,0,1,1,1
6041,0.26785536021152245,0.31769541911822086,1.1070245820087516,1,1,0,1,0,1,1,0,0
6042,1.2835252650648492,1.440481591554829,0.05503799899080375,0,1,0,1,0,0,1,1,1
6043,1.2166892712768096,1.3054981731988518,1.630326968720695,0,1,0,0,0,1,1,0,0
6044,1.2095528272743408,1.217279179660324,1.106344578373327,0,0,0,1,0,1,1,0,1
6045,0.4848350258407984,0.3018764698088672,-0.4694543940831323,0,0,0,0,1,1,0,0,1
6046,0.9698363829790114,0.8971338447216172,-0.527243059196353,0,0,1,1,0,0,1,0,1
6047,0.6770451419236149,0.5020055847042337,-0.2365089021383282,0,0,0,0,1,0,1,0,0
6048,1.2849294842795371,1.429214861090625,-0.7597297815652034,0,1,0,1,0,0,0,1,1
6049,1.2498421570290312,1.482747736652855,-0.41133271349091965,0,0,1,0,1,1,0,1,0
6050,1.110425464397441,1.001448892637447,-0.23508834659857128,0,1,1,1,1,0,0,0,1
6051,1.042685974863673,1.10742973133327,-0.23669753328377097,0,0,1,1,0,0,1,1,1
6052,1.1915532556869797,1.1168285005459926,-0.9928103427252629,0,0,0,0,1,0,1,0,1
6053,0.5103439367028293,0.5615754445348945,-1.05220586574411,0,0,0,0,0,0,1,1,0
6054,1.0177364069099435,0.9354179747176338,-0.29552017652756857,0,0,1,0,0,1,0,0,1
6055,1.3431170307200164,1.2967033842654627,0.46146126769479134,0,1,1,0,0,1,0,0,1
6056,0.9085083473495282,0.8598020992801778,-0.5277647058207883,0,0,0,1,0,1,0,0,0
6057,0.6035843951100721,0.48864470762314804,0.22889536682044626,0,1,0,0,1,1,0,0,1
6058,1.159525106790261,1.2435996393026907,-0.17822886453512635,0,1,0,0,1,1,0,1,1
6059,1.1224666536181405,0.9151881789948941,-1.4012200604053366,0,0,0,0,0,0,0,0,1
6060,0.5211469320886546,0.3869870655770853,-0.004208482135347705,0,0,1,0,1,1,0,0,0
6061,1.0254072332852524,1.1337185936593832,0.5785942226762444,1,1,1,0,1,0,1,1,1
6062,0.41830385313733714,0.3599941683119764,0.2874222550584258,0,0,1,1,1,1,0,0,1
6063,1.2315706668811097,1.2550938566235816,1.3983362764009732,0,1,0,1,1,1,1,0,0
6064,0.6238587791338321,0.6341220877541973,0.0584124005926196,0,0,0,0,0,1,1,0,1
6065,1.0302473080252414,1.1369282555976077,-0.7019434452315562,0,0,0,1,0,0,1,1,0
6066,1.4068140480787774,1.3049947743078965,0.46258141066958264,0,1,1,1,1,0,0,0,0
6067,0.9648351993283149,1.1952161414763613,0.05477251811943916,0,1,0,1,1,1,0,1,0
6068,1.0205202629937895,1.0494936201528717,-0.0038871105542223226,0,0,1,1,0,1,0,0,0
6069,1.2772348319385607,1.1973575275591763,1.1060232067922025,0,0,0,0,1,1,1,0,1
6070,0.5396415542960067,0.7577644593036342,0.8728331929921934,0,0,1,0,0,1,1,1,0
6071,0.8643236613030821,0.8003445113781297,0.812105608057378,0,1,0,1,1,0,1,0,0
6072,1.2034193429695161,1.3662214851744237,1.3975701079213336,1,1,0,1,0,1,1,1,1
6073,0.24287175516398185,0.48157876132262445,1.2227765707031957,1,0,1,0,1,1,1,1,1
6074,0.6027262821560923,0.3675343379494709,-0.877342465138771,0,0,1,0,0,0,0,0,0
6075,0.6743494040937474,0.5702295168160607,-0.6442362874034037,0,1,0,0,0,0,0,0,0
6076,1.2862017152082232,1.1265955927082807,-1.283700528014704,0,0,1,0,1,0,0,0,0
6077,0.2924002649388265,0.456776660131292,-0.7019434452315562,0,0,0,1,0,0,1,1,0
6078,0.6746886404620682,0.8851488224057718,0.4075872810444089,0,0,0,0,0,1,1,1,0
6079,0.8212047144828661,0.8191492848869975,-0.23688849320878783,0,0,1,0,0,1,0,0,1
6080,0.8083878577131963,0.7682169710523912,-0.4691330225020069,0,0,0,1,0,1,0,0,1
6081,0.37716094870784184,0.4253323144093779,-0.993841992076267,0,0,0,0,1,1,0,1,0
6082,0.4233802965843504,0.5877336012578013,0.8115932765512364,1,1,1,1,1,0,1,1,1
6083,0.2364081110491862,0.3335835172454325,-0.7015242649083493,0,0,1,1,1,0,0,1,0
6084,1.0705869370407866,0.8455001648288833,-0.7596459455005619,0,0,0,1,1,0,0,0,0
6085,1.2911238571632913,1.3430892595419979,-0.8183614648839842,0,1,0,1,0,0,0,1,1
6086,0.8420857151563325,0.8199571714171626,-1.2840661464077232,0,0,0,1,0,1,0,0,0
6087,0.971136599962609,1.017538438185431,-0.4699643968097011,0,0,1,0,1,1,0,1,0
6088,1.3390832569134279,1.343764175215134,1.630222173639893,0,0,1,1,0,1,1,0,1
